Edge Sequence,Genus,1st order gonality
"6,7,7,2,7",24,gonality: 6
"6,7,7,3,7",25,gonality: 6
"6,7,7,4,7",26,gonality: 6
"6,7,7,5,7",27,gonality: 6
"6,7,7,6,7",28,gonality: 6
"6,7,7,7,6",28,gonality: 6
"6,7,7,7,7",29,gonality: 6
"7,2,2,2,7",15,gonality: 4
"7,2,2,3,7",16,gonality: 5
"7,2,2,4,7",17,gonality: 5
"7,2,2,5,7",18,gonality: 5
"7,2,2,6,7",19,gonality: 5
"7,2,2,7,7",20,gonality: 5
"7,2,3,2,7",16,gonality: 5
"7,2,3,3,7",17,gonality: 5
"7,2,3,4,7",18,gonality: 6
"7,2,3,5,7",19,gonality: 6
"7,2,3,6,7",20,gonality: 6
"7,2,3,7,7",21,gonality: 6
"7,2,4,2,7",17,gonality: 6
"7,2,4,3,7",18,gonality: 6
"7,2,4,4,7",19,gonality: 6
"7,2,4,5,7",20,gonality: 6
"7,2,4,6,7",21,gonality: 6
"7,2,4,7,7",22,gonality: 6
"7,2,5,2,7",18,gonality: 6
"7,2,5,3,7",19,gonality: 6
"7,2,5,4,7",20,gonality: 6
"7,2,5,5,7",21,gonality: 6
"7,2,5,6,7",22,gonality: 6
"7,2,5,7,7",23,gonality: 6
"7,2,6,2,7",19,gonality: 6
"7,2,6,3,7",20,gonality: 6
"7,2,6,4,7",21,gonality: 6
"7,2,6,5,7",22,gonality: 6
"7,2,6,6,7",23,gonality: 6
"7,2,6,7,7",24,gonality: 6
"7,2,7,2,7",20,gonality: 6
"7,2,7,3,7",21,gonality: 6
"7,2,7,4,7",22,gonality: 6
"7,2,7,5,7",23,gonality: 6
"7,2,7,6,7",24,gonality: 6
"7,2,7,7,7",25,gonality: 6
"7,3,2,3,7",17,gonality: 6
"7,3,2,4,7",18,gonality: 6
"7,3,2,5,7",19,gonality: 6
"7,3,2,6,7",20,gonality: 6
"7,3,2,7,7",21,gonality: 6
"7,3,3,3,7",18,gonality: 5
"7,3,3,4,7",19,gonality: 6
"7,3,3,5,7",20,gonality: 6
"7,3,3,6,7",21,gonality: 6
"7,3,3,7,7",22,gonality: 6
"7,3,4,3,7",19,gonality: 6
"7,3,4,4,7",20,gonality: 6
"7,3,4,5,7",21,gonality: 6
"7,3,4,6,7",22,gonality: 6
"7,3,4,7,7",23,gonality: 6
"7,3,5,3,7",20,gonality: 6
"7,3,5,4,7",21,gonality: 6
"7,3,5,5,7",22,gonality: 6
"7,3,5,6,7",23,gonality: 6
"7,3,5,7,7",24,gonality: 6
"7,3,6,3,7",21,gonality: 6
"7,3,6,4,7",22,gonality: 6
"7,3,6,5,7",23,gonality: 6
"7,3,6,6,7",24,gonality: 6
"7,3,6,7,7",25,gonality: 6
"7,3,7,3,7",22,gonality: 6
"7,3,7,4,7",23,gonality: 6
"7,3,7,5,7",24,gonality: 6
"7,3,7,6,7",25,gonality: 6
"7,3,7,7,7",26,gonality: 6
"7,4,2,4,7",19,gonality: 6
"7,4,2,5,7",20,gonality: 6
"7,4,2,6,7",21,gonality: 6
"7,4,2,7,7",22,gonality: 6
"7,4,3,4,7",20,gonality: 6
"7,4,3,5,7",21,gonality: 6
"7,4,3,6,7",22,gonality: 6
"7,4,3,7,7",23,gonality: 6
"7,4,4,4,7",21,gonality: 6
"7,4,4,5,7",22,gonality: 6
"7,4,4,6,7",23,gonality: 6
"7,4,4,7,7",24,gonality: 6
"7,4,5,4,7",22,gonality: 6
"7,4,5,5,7",23,gonality: 6
"7,4,5,6,7",24,gonality: 6
"7,4,5,7,7",25,gonality: 6
"7,4,6,4,7",23,gonality: 6
"7,4,6,5,7",24,gonality: 6
"7,4,6,6,7",25,gonality: 6
"7,4,6,7,7",26,gonality: 6
"7,4,7,4,7",24,gonality: 6
"7,4,7,5,7",25,gonality: 6
"7,4,7,6,7",26,gonality: 6
"7,4,7,7,7",27,gonality: 6
"7,5,2,5,7",21,gonality: 6
"7,5,2,6,7",22,gonality: 6
"7,5,2,7,7",23,gonality: 6
"7,5,3,5,7",22,gonality: 6
"7,5,3,6,7",23,gonality: 6
"7,5,3,7,7",24,gonality: 6
"7,5,4,5,7",23,gonality: 6
"7,5,4,6,7",24,gonality: 6
"7,5,4,7,7",25,gonality: 6
"7,5,5,5,7",24,gonality: 6
"7,5,5,6,7",25,gonality: 6
"7,5,5,7,7",26,gonality: 6
"7,5,6,5,7",25,gonality: 6
"7,5,6,6,7",26,gonality: 6
"7,5,6,7,7",27,gonality: 6
"7,5,7,5,7",26,gonality: 6
"7,5,7,6,7",27,gonality: 6
"7,5,7,7,7",28,gonality: 6
"7,6,2,6,7",23,gonality: 6
"7,6,2,7,7",24,gonality: 6
"7,6,3,6,7",24,gonality: 6
"7,6,3,7,7",25,gonality: 6
"7,6,4,6,7",25,gonality: 6
"7,6,4,7,7",26,gonality: 6
"7,6,5,6,7",26,gonality: 6
"7,6,5,7,7",27,gonality: 6
"7,6,6,6,7",27,gonality: 6
"7,6,6,7,7",28,gonality: 6
"7,6,7,6,7",28,gonality: 6
"7,6,7,7,7",29,gonality: 6
"7,7,2,7,7",25,gonality: 6
"7,7,3,7,7",26,gonality: 6
"7,7,4,7,7",27,gonality: 6
"7,7,5,7,7",28,gonality: 6
"7,7,6,7,7",29,gonality: 6
"7,7,7,7,7",30,gonality: 6
